Age,Income,Family,CCAvg,Education,Mortgage,Personal Loan,Securities Account,CD Account,Online,CreditCard
57,43000,2,2100.0,3,166000,0,0,0,1,0
60,31000,1,1500.0,3,0,0,0,0,1,0
37,35000,2,800.0,3,0,0,0,0,0,0
53,81000,4,2600.0,3,0,0,0,0,1,0
51,19000,1,1400.0,3,98000,0,0,0,0,0
30,98000,4,1800.0,3,129000,0,1,1,1,1
28,101000,4,2100.0,3,0,0,0,0,1,0
50,81000,2,400.0,3,0,0,0,0,0,0
52,135000,1,600.0,1,452000,0,0,0,1,0
56,34000,2,700.0,2,0,0,0,0,1,0
40,104000,1,3400.0,1,249000,0,0,0,0,0
64,29000,3,700.0,2,0,0,0,0,1,0
61,119000,2,5400.0,2,0,1,0,0,1,0
46,82000,2,1700.0,2,0,0,0,0,1,1
55,62000,1,200.0,1,0,0,0,0,1,0
45,85000,3,2100.0,1,0,0,0,0,1,1
40,8000,2,100.0,2,0,0,0,0,0,0
63,78000,4,1700.0,3,0,0,0,0,1,0
57,44000,3,500.0,2,0,0,0,0,1,0
38,122000,2,8000.0,1,0,0,0,0,1,1
37,22000,3,100.0,2,114000,0,0,0,0,0
31,39000,4,2200.0,2,0,0,0,0,1,1
50,55000,1,1600.0,2,0,0,0,0,1,0
42,144000,2,6100.0,1,158000,0,0,0,0,0
51,71000,1,2600.0,2,0,0,0,0,0,1
38,191000,2,3000.0,1,0,0,0,0,1,0
53,22000,1,500.0,2,100000,0,0,0,1,0
43,158000,1,2400.0,1,0,0,0,0,1,0
35,131000,3,300.0,3,0,1,0,1,1,1
49,75000,1,2800.0,2,160000,0,0,0,0,1
28,69000,3,700.0,2,170000,0,0,0,0,0
51,39000,2,800.0,1,0,0,0,0,0,0
39,34000,4,1700.0,1,0,0,0,0,1,1
31,32000,1,1700.0,1,0,0,0,0,1,0
44,129000,1,5700.0,1,0,0,0,0,1,0
46,158000,3,5400.0,1,432000,1,0,0,0,1
42,54000,1,1800.0,1,0,0,0,0,1,0
41,34000,1,2000.0,2,0,0,0,0,0,0
23,45000,4,600.0,2,0,0,0,0,1,1
59,68000,2,2300.0,3,0,0,1,0,0,0
47,53000,1,1500.0,2,0,0,0,0,1,0
48,32000,1,100.0,1,0,0,0,0,0,1
58,173000,2,7200.0,3,0,1,0,0,1,0
58,31000,4,400.0,1,0,0,0,0,0,0
54,72000,2,3700.0,1,144000,0,0,0,1,0
49,30000,4,400.0,2,157000,0,0,1,1,1
63,138000,1,2500.0,1,0,0,0,0,1,0
62,18000,1,1500.0,2,127000,0,0,0,0,0
45,69000,1,2800.0,1,220000,0,0,0,1,1
39,58000,3,2100.0,1,247000,0,0,0,1,0
58,63000,4,1500.0,1,0,0,0,0,1,0
56,43000,2,300.0,1,0,0,1,0,0,0
29,28000,1,200.0,3,0,0,0,0,1,0
33,38000,1,2100.0,3,133000,0,0,0,0,0
55,72000,3,300.0,2,147000,0,0,0,0,0
56,64000,4,900.0,1,0,0,0,0,1,0
36,70000,3,2600.0,2,165000,0,0,0,1,0
53,12000,1,300.0,1,0,0,0,0,0,0
57,159000,2,500.0,1,0,0,0,0,0,0
35,103000,2,4500.0,3,0,0,0,0,1,0
43,42000,1,300.0,3,0,0,0,0,1,0
54,48000,2,2100.0,3,142000,0,0,0,1,0
29,49000,1,1500.0,1,0,0,0,0,0,0
39,89000,2,400.0,1,0,0,0,0,1,0
32,22000,4,700.0,2,0,0,0,0,1,1
51,10000,2,200.0,1,86000,0,0,0,0,0
50,38000,1,1300.0,2,120000,0,0,0,0,1
54,49000,2,2100.0,3,95000,0,0,0,1,1
38,30000,2,1400.0,3,0,0,0,0,0,1
32,82000,1,2600.0,2,240000,0,0,1,1,1
62,82000,1,800.0,3,312000,0,0,0,1,0
57,24000,1,100.0,2,0,0,0,0,0,0
47,32000,4,600.0,1,156000,0,0,0,1,1
51,34000,3,900.0,3,111000,0,0,0,1,0
54,195000,2,4750.0,2,477000,1,0,0,0,0
26,61000,4,2200.0,1,119000,0,0,0,0,0
37,22000,3,100.0,2,0,0,0,0,1,1
27,40000,4,1000.0,3,0,0,0,0,1,0
63,50000,2,2800.0,1,205000,0,0,0,0,0
62,35000,2,700.0,3,0,0,1,0,0,1
59,64000,3,300.0,2,0,0,0,0,0,0
32,49000,3,2300.0,1,0,0,0,0,1,0
35,44000,4,1000.0,2,192000,0,0,0,0,1
56,65000,2,3700.0,1,0,0,0,0,1,0
55,13000,4,700.0,1,0,0,0,0,1,0
31,84000,1,2900.0,3,105000,0,0,0,0,1
54,28000,4,200.0,2,101000,0,0,0,1,0
58,108000,3,4400.0,1,0,0,0,0,1,0
48,59000,1,0.0,1,144000,0,0,0,1,0
48,163000,1,2400.0,1,396000,0,0,0,1,0
33,183000,2,8800.0,3,582000,1,0,0,1,0
36,69000,4,4000.0,3,0,0,0,0,1,0
41,115000,1,7000.0,1,0,0,0,0,0,0
55,130000,4,6500.0,1,0,1,0,0,0,1
63,185000,2,7900.0,2,358000,1,0,0,1,0
53,118000,2,300.0,1,0,0,0,0,1,0
38,163000,1,4100.0,1,0,0,0,0,0,0
46,140000,2,6300.0,1,380000,0,0,0,1,1
59,91000,2,700.0,2,0,0,0,0,1,1
56,61000,4,1300.0,3,0,0,0,0,1,1
59,168000,4,4100.0,2,0,1,0,0,1,0
39,69000,3,900.0,2,0,0,0,0,0,0
47,22000,1,200.0,1,104000,0,0,0,0,0
47,53000,1,300.0,1,213000,0,0,0,0,0
53,25000,2,1000.0,2,0,0,0,1,1,1
36,115000,4,2200.0,2,0,1,0,0,0,0
34,31000,4,1100.0,3,85000,0,1,1,1,1
36,83000,1,2800.0,3,0,0,0,0,0,1
60,152000,2,6900.0,1,0,0,0,0,0,0
45,30000,1,100.0,1,0,0,0,0,1,0
27,34000,1,200.0,3,0,0,0,0,1,1
47,44000,1,1400.0,3,0,0,0,0,1,1
44,182000,2,7600.0,1,0,0,0,0,0,0
54,44000,3,1500.0,1,117000,0,0,0,1,0
57,122000,2,6000.0,1,153000,0,1,1,1,1
52,35000,4,1800.0,1,0,0,0,0,1,0
51,91000,1,800.0,3,0,0,0,0,0,0
57,30000,2,2000.0,2,0,0,0,0,0,0
65,53000,1,2500.0,3,0,0,0,0,1,0
58,28000,1,300.0,3,0,0,0,0,1,0
64,85000,4,3400.0,2,200000,0,0,0,1,0
52,28000,2,700.0,2,90000,0,0,0,1,1
58,41000,4,400.0,1,177000,0,0,0,1,0
52,154000,1,5000.0,3,0,1,1,1,1,0
43,41000,1,300.0,3,0,0,0,0,1,0
56,33000,3,1500.0,1,0,0,0,0,0,0
37,182000,3,5800.0,3,0,1,0,0,1,0
53,59000,2,800.0,3,0,0,0,0,1,0
27,129000,2,3300.0,1,0,0,1,0,0,0
53,35000,3,900.0,3,136000,0,0,0,1,0
42,185000,3,2200.0,2,0,1,1,1,1,1
58,45000,4,1300.0,2,201000,0,0,0,0,0
36,62000,4,100.0,2,145000,0,0,0,0,0
53,183000,3,8200.0,3,467000,1,0,1,1,1
48,14000,2,100.0,3,0,0,0,0,1,0
54,53000,1,2200.0,3,0,0,0,0,1,1
26,48000,3,2600.0,3,169000,0,0,0,0,0
50,128000,2,400.0,1,0,0,0,0,1,0
31,105000,1,4000.0,1,331000,0,0,0,1,0
35,40000,3,900.0,1,0,0,0,0,1,1
63,10000,2,400.0,1,0,0,0,0,1,0
29,102000,2,3300.0,1,303000,0,0,0,0,0
57,31000,3,100.0,2,0,0,0,0,1,0
30,30000,4,800.0,1,158000,0,0,0,1,0
33,21000,1,600.0,3,0,0,1,0,0,0
62,44000,2,300.0,1,0,0,0,0,0,0
35,48000,1,2500.0,3,164000,0,0,0,1,0
37,21000,3,200.0,2,0,0,0,0,1,0
37,84000,4,2200.0,2,0,0,0,0,1,1
35,64000,3,700.0,2,230000,0,0,0,1,0
35,82000,1,2500.0,1,138000,0,0,0,0,0
59,39000,4,1300.0,1,0,0,0,0,1,0
53,45000,2,800.0,3,0,0,0,0,1,1
45,133000,4,5700.0,3,0,1,0,1,1,1
46,152000,2,1400.0,1,0,0,0,0,1,0
40,12000,1,1000.0,1,91000,0,1,0,0,0
42,32000,3,1500.0,1,149000,0,0,0,1,0
25,74000,4,2600.0,1,204000,0,0,0,0,0
39,54000,2,1100.0,2,159000,0,0,0,0,1
30,181000,3,4100.0,2,0,1,0,1,1,1
58,75000,2,0.0,3,0,0,0,0,1,0
41,95000,3,100.0,1,240000,0,1,0,0,0
37,190000,4,7300.0,2,565000,1,0,1,1,0
36,90000,1,2800.0,1,0,0,0,0,1,0
27,20000,4,1000.0,1,134000,0,0,0,1,1
60,64000,3,2200.0,3,0,0,0,0,0,0
62,85000,2,1700.0,3,98000,0,0,0,0,0
67,105000,4,1700.0,2,0,0,0,0,1,0
44,21000,1,200.0,1,0,0,0,0,1,0
24,78000,2,1800.0,2,0,0,0,0,0,0
45,158000,2,6670.0,1,132000,0,0,0,1,1
58,125000,1,4300.0,1,219000,0,0,0,0,0
61,81000,3,1800.0,2,0,0,0,0,1,0
54,183000,1,8100.0,1,0,0,0,0,1,1
28,54000,4,600.0,2,0,0,0,0,1,0
49,79000,4,3600.0,3,212000,0,0,0,1,0
35,38000,1,1500.0,2,136000,0,0,0,1,0
36,172000,4,1000.0,2,295000,1,0,0,1,0
34,184000,3,7500.0,1,0,1,0,0,0,0
36,158000,2,7800.0,1,114000,0,0,0,1,1
35,188000,1,900.0,3,282000,1,0,0,1,0
27,20000,4,500.0,3,0,0,0,0,1,0
42,60000,4,200.0,3,151000,0,0,0,0,1
65,113000,4,2400.0,3,0,0,0,0,1,0
29,70000,4,0.0,1,0,0,0,0,1,1
65,84000,2,0.0,3,0,0,0,0,1,1
59,23000,2,200.0,3,0,0,0,0,1,0
46,141000,2,3300.0,1,0,0,1,1,1,1
59,110000,3,4400.0,1,264000,0,0,0,1,0
52,31000,4,1800.0,1,0,0,0,0,1,1
60,22000,1,1300.0,1,80000,0,0,0,0,0
43,91000,1,5200.0,1,0,0,1,0,0,0
65,82000,4,2400.0,3,252000,0,0,0,1,0
50,23000,1,300.0,1,0,0,0,0,0,0
48,35000,1,100.0,1,0,0,1,0,1,0
49,114000,1,2500.0,3,0,1,0,0,1,0
58,18000,3,100.0,2,0,0,0,0,1,1
24,80000,2,1600.0,3,238000,0,0,0,0,0
58,74000,2,2300.0,3,0,0,0,0,0,1
45,122000,4,4100.0,2,0,1,0,0,1,0
42,73000,3,2330.0,2,0,0,0,0,0,0
64,40000,2,1100.0,1,0,0,0,0,1,0
49,55000,4,100.0,3,0,0,0,0,1,0
55,69000,1,2700.0,2,0,0,1,0,0,1
40,92000,4,1400.0,2,0,0,0,0,1,0
28,48000,4,2100.0,3,0,0,0,0,1,1
57,113000,4,600.0,3,327000,1,0,0,1,0
50,58000,1,1300.0,2,0,0,0,0,1,0
40,109000,2,2200.0,1,0,0,0,0,1,0
55,39000,3,1000.0,2,0,0,0,0,1,1
53,33000,3,1900.0,2,144000,0,0,0,0,0
48,18000,4,200.0,1,0,0,0,0,1,1
59,63000,1,1600.0,1,0,0,0,0,1,1
58,43000,1,2800.0,2,0,0,0,0,1,0
38,70000,4,2000.0,3,0,0,0,0,1,0
49,19000,1,900.0,3,0,0,0,0,0,0
60,39000,4,1300.0,2,140000,0,0,0,1,0
54,81000,3,800.0,1,0,0,0,0,0,0
28,34000,4,1300.0,3,0,0,0,0,0,0
27,140000,1,5900.0,2,175000,1,1,1,1,0
42,114000,1,300.0,1,0,0,0,0,0,0
52,55000,2,3200.0,3,151000,0,0,0,0,0
54,21000,1,100.0,2,76000,0,0,0,1,0
56,50000,4,2800.0,2,0,0,1,0,1,0
58,41000,3,1500.0,1,0,0,0,0,1,1
56,190000,3,2200.0,1,0,1,0,1,1,0
64,8000,2,300.0,3,0,0,0,0,1,0
35,55000,2,1670.0,2,0,0,0,0,1,0
45,40000,2,1300.0,1,0,0,0,0,0,1
57,22000,3,100.0,2,0,0,0,0,1,0
35,44000,2,1670.0,2,0,0,1,0,0,1
46,102000,3,4500.0,3,0,1,0,0,1,0
30,54000,4,1800.0,3,235000,0,0,0,1,0
44,130000,4,3200.0,2,0,1,0,0,0,0
39,75000,3,2330.0,2,0,0,0,0,1,1
42,42000,2,1700.0,1,0,0,0,0,1,0
34,133000,1,3800.0,1,0,0,0,0,1,0
46,40000,1,1200.0,2,0,0,0,0,1,0
55,34000,3,1500.0,1,101000,0,0,0,1,0
28,142000,1,800.0,1,0,0,0,0,1,0
35,64000,3,2300.0,1,0,0,0,1,1,1
60,44000,2,1600.0,3,170000,0,0,0,1,0
50,95000,1,300.0,1,262000,0,0,0,1,0
52,49000,1,1400.0,3,0,0,0,0,1,0
51,12000,2,200.0,1,0,0,0,0,0,0
51,98000,1,1300.0,3,0,0,0,0,1,1
59,42000,4,400.0,1,0,0,0,0,1,0
53,44000,2,600.0,3,0,0,0,0,1,1
43,124000,1,5200.0,1,0,0,0,0,0,0
31,175000,2,6700.0,1,0,0,0,0,1,0
32,22000,4,300.0,1,0,0,0,0,0,0
41,78000,4,2670.0,1,99000,0,0,0,1,0
31,54000,2,1000.0,2,109000,0,0,0,0,1
41,154000,1,7000.0,1,0,0,0,0,0,1
47,42000,3,2700.0,2,0,0,0,0,1,0
37,195000,2,6500.0,1,635000,0,0,0,1,0
53,80000,1,3000.0,3,0,0,0,0,1,1
49,81000,3,2000.0,2,0,0,0,0,1,0
62,89000,2,2000.0,1,0,0,0,0,1,1
33,61000,3,2600.0,2,0,0,0,0,1,0
54,25000,4,400.0,3,0,0,0,0,0,1
27,43000,3,100.0,2,163000,0,0,0,1,0
60,122000,1,2600.0,1,352000,0,0,0,0,0
29,160000,1,4300.0,1,385000,0,0,0,1,0
56,83000,4,1600.0,2,0,0,0,0,0,0
55,79000,2,0.0,3,0,0,0,0,0,0
45,30000,3,500.0,2,0,0,0,0,1,1
33,145000,1,4300.0,1,437000,0,0,0,1,0
45,151000,2,3300.0,1,328000,0,0,0,0,0
44,14000,2,100.0,3,98000,0,0,0,0,1
37,19000,3,200.0,2,0,0,0,0,1,0
42,55000,1,700.0,3,135000,0,0,0,1,0
26,132000,2,2400.0,3,0,1,0,0,0,1
33,182000,1,8600.0,1,0,0,0,0,0,0
61,78000,3,500.0,1,0,0,0,0,1,1
31,42000,1,2400.0,2,0,0,0,0,1,1
54,44000,2,2300.0,3,187000,0,0,0,1,0
62,195000,4,5200.0,3,522000,1,0,1,1,1
61,53000,3,500.0,2,0,0,0,0,1,0
66,65000,3,2400.0,1,0,0,0,0,0,0
38,43000,4,200.0,1,0,0,0,0,0,0
55,38000,4,1500.0,3,0,0,0,0,0,1
60,50000,1,1800.0,3,0,0,0,0,1,0
23,81000,2,1800.0,2,0,0,0,0,0,0
29,41000,1,1900.0,3,0,0,0,0,1,1
35,73000,3,2300.0,1,0,0,0,0,1,0
53,31000,2,400.0,3,104000,0,0,0,0,1
32,84000,3,600.0,2,0,0,0,0,1,1
38,95000,2,1900.0,1,0,0,0,0,1,1
44,162000,4,1300.0,1,301000,1,0,0,0,0
43,60000,2,2200.0,3,115000,0,0,0,0,0
54,121000,2,1100.0,3,0,1,1,0,0,0
52,43000,3,1000.0,2,165000,0,0,1,1,1
31,38000,1,1800.0,2,182000,0,0,1,1,1
47,82000,1,2900.0,1,276000,0,0,0,1,0
42,52000,4,1900.0,1,0,0,0,0,1,0
57,43000,3,1500.0,1,168000,0,0,0,0,1
33,82000,1,2600.0,2,0,0,1,1,1,1
35,161000,1,4100.0,1,0,0,1,0,1,0
56,24000,2,700.0,2,0,0,0,0,1,0
57,102000,1,2600.0,1,0,0,0,0,1,0
25,53000,3,2400.0,2,0,0,0,0,0,0
53,85000,1,1200.0,1,0,0,0,0,0,0
59,111000,3,4400.0,1,0,0,0,0,1,0
56,90000,2,300.0,1,0,0,0,0,1,1
54,94000,2,1100.0,1,188000,0,0,0,0,0
48,63000,4,3600.0,3,0,0,0,0,0,0
55,153000,2,2800.0,2,0,1,1,1,1,0
33,39000,2,2000.0,3,0,0,0,0,0,0
46,205000,2,8800.0,1,181000,0,1,0,1,0
42,142000,1,3400.0,1,496000,0,0,0,1,0
49,163000,2,400.0,1,0,0,1,0,0,0
42,113000,3,1000.0,1,0,0,1,0,1,0
46,64000,1,2900.0,1,0,0,0,0,1,1
65,20000,3,100.0,3,0,0,0,0,0,1
50,179000,1,1000.0,1,0,0,0,0,1,0
54,91000,2,4500.0,3,90000,0,0,0,1,0
42,103000,1,3330.0,1,0,1,1,1,1,1
57,80000,4,1600.0,2,0,0,0,0,0,0
61,38000,2,300.0,1,0,0,0,0,0,0
60,44000,1,200.0,1,0,0,0,0,0,1
40,164000,1,4300.0,2,0,1,0,0,0,0
33,81000,3,1600.0,1,0,0,0,0,1,1
37,95000,2,1700.0,2,83000,0,0,0,0,0
52,44000,3,1900.0,2,0,0,0,0,0,1
33,88000,3,1600.0,1,0,0,0,0,1,1
62,148000,3,7000.0,2,0,1,0,0,1,0
62,169000,3,5000.0,2,184000,1,0,1,1,1
63,11000,1,800.0,2,102000,0,0,0,0,1
55,92000,1,3000.0,3,158000,0,0,0,0,1
33,74000,3,2600.0,2,0,0,0,0,1,0
25,72000,3,800.0,1,0,0,0,0,1,0
55,63000,3,2670.0,1,0,0,0,0,1,0
29,172000,2,4500.0,1,415000,0,0,0,1,0
45,183000,2,1400.0,1,0,0,0,0,1,1
60,40000,1,2500.0,3,166000,0,0,0,1,0
44,68000,4,2900.0,1,0,0,1,0,0,1
48,78000,4,3600.0,3,0,0,0,0,1,0
57,68000,2,3700.0,1,184000,0,0,0,0,0
58,49000,1,1400.0,1,99000,0,0,0,1,1
58,39000,2,2300.0,3,0,0,0,0,1,0
44,151000,1,3500.0,1,392000,0,0,0,1,0
54,159000,2,500.0,1,461000,0,0,0,1,0
59,89000,4,1900.0,2,0,0,0,0,1,1
63,105000,4,1700.0,3,244000,0,0,0,0,1
61,78000,2,2000.0,1,0,0,0,0,1,1
58,128000,2,2700.0,1,344000,0,0,0,0,0
44,81000,4,800.0,1,228000,0,0,0,0,1
53,50000,4,100.0,3,152000,0,0,0,1,0
63,38000,3,100.0,3,178000,0,0,0,1,1
41,119000,2,6100.0,1,263000,0,1,0,1,0
50,110000,3,1800.0,2,0,0,0,0,1,0
51,29000,1,1400.0,3,102000,0,0,0,0,1
47,19000,1,400.0,3,0,0,0,0,1,0
43,130000,2,4700.0,3,221000,1,0,0,0,1
46,38000,1,2400.0,1,130000,0,0,0,1,0
50,31000,1,300.0,3,0,0,0,0,0,0
33,14000,4,700.0,2,105000,0,0,0,1,0
27,158000,3,400.0,2,0,1,0,1,1,0
34,39000,4,200.0,1,115000,0,0,0,1,0
34,141000,2,4900.0,3,0,1,0,0,0,1
28,33000,3,1000.0,1,167000,0,0,0,1,0
29,92000,2,600.0,1,0,0,0,0,1,0
52,78000,3,3000.0,2,0,0,0,0,0,0
47,42000,3,2700.0,2,0,0,0,0,1,1
41,15000,2,300.0,2,83000,0,0,0,0,0
58,48000,1,2800.0,2,0,0,0,0,1,0
37,63000,3,2300.0,1,0,0,0,0,1,0
57,149000,1,4700.0,1,0,0,1,0,0,0
63,49000,1,800.0,1,103000,0,0,0,1,0
60,125000,2,3900.0,1,0,0,0,0,0,0
50,58000,1,1300.0,2,0,0,0,0,1,0
60,48000,3,1500.0,1,0,0,0,0,1,0
54,75000,2,3200.0,3,0,0,0,0,0,1
28,114000,2,200.0,1,0,0,0,0,1,0
45,134000,4,5500.0,2,0,1,0,1,1,1
28,111000,4,2300.0,3,0,0,0,0,1,0
54,62000,4,3800.0,2,149000,0,0,0,1,0
42,45000,1,700.0,1,0,0,1,0,1,0
30,113000,2,200.0,1,0,0,0,0,1,0
61,128000,1,2600.0,1,0,0,0,0,1,0
64,168000,4,5700.0,3,0,1,0,0,1,0
38,81000,1,4000.0,3,206000,0,1,0,1,0
39,75000,1,100.0,2,297000,0,0,0,0,1
54,21000,4,100.0,3,0,0,0,0,0,0
59,83000,3,4400.0,1,0,0,0,0,1,0
39,121000,1,3500.0,1,368000,0,1,0,1,0
63,40000,4,1670.0,3,0,0,0,0,1,0
31,101000,1,2900.0,3,170000,0,1,0,0,0
56,90000,2,4500.0,3,0,0,0,0,0,0
47,68000,1,2670.0,2,0,0,0,0,1,1
28,74000,2,1800.0,2,221000,0,1,0,0,0
32,74000,4,100.0,2,257000,0,0,0,0,1
54,51000,2,3200.0,3,0,0,0,0,0,0
29,149000,1,1500.0,1,0,0,0,0,1,0
39,31000,1,1400.0,3,88000,0,0,0,1,1
26,85000,2,1600.0,3,0,0,0,0,0,0
29,62000,2,1750.0,3,0,0,0,0,0,1
46,44000,1,300.0,1,110000,0,1,0,1,0
38,63000,3,500.0,3,190000,0,1,1,1,1
55,23000,2,300.0,1,0,0,0,0,1,1
48,40000,3,2200.0,2,87000,0,0,0,1,0
36,78000,2,4500.0,3,204000,0,0,0,1,1
39,40000,3,900.0,3,129000,0,0,0,1,0
40,78000,4,2400.0,1,0,0,1,1,1,0
26,129000,3,700.0,2,0,1,0,0,0,0
55,71000,3,300.0,2,0,0,0,0,0,1
61,23000,3,300.0,3,0,0,0,0,1,0
57,15000,2,300.0,1,0,0,0,0,1,0
56,28000,1,1300.0,1,138000,0,0,0,0,1
31,23000,3,1000.0,1,95000,0,0,0,0,0
61,19000,1,1500.0,3,0,0,0,0,1,0
58,42000,3,1400.0,3,158000,0,0,0,0,1
43,113000,2,400.0,1,325000,0,1,0,0,0
29,34000,4,400.0,2,0,0,0,0,0,1
50,19000,1,500.0,2,104000,0,0,0,0,1
49,43000,1,1600.0,2,0,0,0,0,1,1
43,179000,3,1200.0,1,0,1,1,1,1,0
58,44000,3,2200.0,3,0,0,0,0,0,0
41,21000,2,100.0,2,0,0,0,0,0,0
65,115000,1,2500.0,1,174000,0,0,0,0,1
52,81000,4,3800.0,2,0,0,0,0,0,1
55,91000,2,2800.0,1,0,0,0,0,0,0
49,30000,4,900.0,2,0,0,0,0,0,1
52,55000,3,1400.0,3,0,0,0,0,1,0
56,48000,2,2100.0,3,0,0,0,0,0,1
30,23000,4,300.0,2,121000,0,0,0,0,0
36,21000,3,100.0,2,0,0,0,0,0,0
41,55000,2,1700.0,1,0,0,0,0,0,0
42,21000,3,1000.0,2,0,0,0,0,1,0
60,40000,3,2200.0,3,0,0,1,0,1,0
44,30000,4,300.0,1,0,0,0,0,0,1
34,78000,3,600.0,2,0,0,0,0,1,0
56,65000,2,3200.0,3,0,0,0,0,1,0
31,50000,4,2100.0,3,209000,0,0,0,1,0
29,55000,4,2000.0,2,0,0,1,0,1,0
31,111000,2,200.0,1,0,0,0,0,0,0
36,21000,3,100.0,2,0,0,0,0,0,1
42,65000,3,500.0,3,256000,0,0,0,1,0
64,114000,1,800.0,3,0,0,0,0,1,0
61,54000,3,900.0,3,179000,0,0,0,1,0
35,75000,2,1700.0,2,0,0,0,0,1,0
28,13000,4,400.0,1,0,0,0,0,0,1
38,54000,2,600.0,3,218000,0,0,0,0,0
44,22000,3,1000.0,2,126000,0,0,0,1,1
45,198000,2,2800.0,1,0,0,0,0,1,1
46,18000,1,200.0,1,0,0,0,0,1,1
57,74000,4,700.0,1,0,0,0,0,0,1
40,61000,4,200.0,3,0,0,0,0,1,0
38,64000,2,1800.0,1,0,0,0,0,0,0
39,10000,2,300.0,2,0,0,1,0,0,1
23,82000,2,1800.0,2,0,0,1,0,0,1
47,61000,3,2700.0,2,168000,0,0,0,1,1
32,83000,2,2500.0,1,148000,0,1,0,1,0
30,73000,3,2600.0,3,0,0,0,0,1,0
54,22000,2,400.0,1,89000,0,0,0,1,0
25,91000,2,1800.0,2,321000,0,0,0,0,0
60,65000,3,2200.0,3,94000,0,1,1,0,1
61,13000,3,500.0,1,0,0,0,0,1,0
36,103000,1,4600.0,1,255000,0,0,0,1,0
52,95000,1,300.0,1,0,0,0,0,1,0
33,31000,4,1000.0,1,0,0,0,0,1,1
57,131000,3,600.0,1,0,1,0,0,1,0
34,175000,4,1100.0,3,0,1,1,1,1,1
50,38000,4,100.0,1,0,0,0,0,1,0
43,104000,3,1000.0,1,0,0,0,0,1,0
34,114000,3,3300.0,3,0,1,0,0,0,0
26,38000,4,1700.0,2,0,0,0,0,1,0
26,30000,4,1300.0,3,0,0,0,0,1,1
48,19000,2,100.0,3,106000,0,0,0,0,0
49,25000,4,1000.0,1,0,0,0,0,1,1
47,124000,4,5000.0,3,0,1,0,0,0,0
43,20000,3,500.0,1,0,0,0,0,0,0
40,83000,1,1000.0,3,0,0,0,0,0,0
31,18000,4,300.0,2,0,0,0,0,0,1
27,99000,1,3000.0,3,149000,1,0,0,0,1
55,62000,3,300.0,2,0,0,0,0,1,0
54,24000,1,100.0,2,0,0,0,0,0,0
23,13000,4,1000.0,1,84000,0,0,0,1,0
54,64000,2,800.0,3,0,0,1,0,1,0
57,62000,3,2670.0,1,240000,0,0,0,0,0
41,158000,1,4700.0,2,0,1,1,1,0,1
28,88000,1,5400.0,1,0,0,0,0,1,0
33,28000,4,800.0,1,0,0,0,0,1,0
51,52000,2,1000.0,3,0,0,0,0,0,0
28,82000,4,0.0,1,0,0,0,0,1,1
63,140000,2,6900.0,1,97000,0,0,0,0,1
29,80000,1,800.0,2,0,0,0,0,1,1
62,58000,4,1200.0,2,228000,0,0,0,0,1
51,180000,1,1700.0,1,0,0,0,0,1,0
52,55000,1,1600.0,2,227000,0,0,0,0,0
43,65000,3,2670.0,2,100000,0,0,0,0,0
39,62000,3,2330.0,2,0,0,0,0,0,0
35,23000,4,300.0,1,0,0,0,0,0,0
34,35000,1,1700.0,1,0,0,0,0,1,0
49,35000,4,200.0,2,0,0,0,0,0,1
43,74000,4,400.0,1,0,0,0,0,0,0
48,14000,3,400.0,1,0,0,0,0,1,0
30,83000,2,1500.0,3,199000,0,0,0,0,1
46,71000,4,1900.0,3,0,0,0,0,0,0
43,53000,2,700.0,1,130000,0,1,0,1,0
27,103000,2,600.0,1,84000,0,0,0,0,0
39,109000,1,1700.0,1,0,0,0,0,1,0
58,60000,2,1900.0,2,94000,0,1,0,1,0
44,12000,3,670.0,2,0,0,0,0,1,0
39,141000,2,8000.0,1,0,0,0,0,1,0
35,128000,1,3800.0,1,0,0,0,0,1,0
41,98000,3,1000.0,1,296000,0,0,0,0,0
43,41000,1,500.0,3,0,0,0,0,0,0
55,90000,2,4500.0,3,0,0,0,0,0,1
32,31000,1,300.0,1,0,0,0,0,0,0
56,74000,1,3000.0,3,0,0,0,0,0,0
30,83000,4,1800.0,3,0,0,0,0,0,1
65,35000,1,500.0,3,0,0,0,0,0,0
31,140000,1,4000.0,1,0,0,0,0,0,1
41,65000,3,500.0,3,0,0,0,0,0,0
55,35000,3,1400.0,1,0,0,0,0,0,0
37,73000,4,1800.0,3,0,0,0,0,1,1
34,29000,1,1500.0,2,0,0,0,0,1,0
34,55000,4,2000.0,2,147000,0,0,0,0,1
33,20000,4,700.0,2,0,0,0,0,1,0
48,70000,1,2800.0,2,0,0,0,0,0,0
28,81000,4,200.0,1,0,0,0,0,0,0
30,25000,2,300.0,1,0,0,1,0,1,0
44,119000,2,7500.0,1,239000,0,0,0,1,0
61,49000,4,1700.0,2,185000,0,0,0,0,0
59,38000,1,1400.0,1,0,0,0,0,1,1
33,80000,2,1500.0,3,0,0,0,0,1,1
56,84000,1,4300.0,1,0,0,0,0,1,1
53,61000,4,1600.0,2,0,0,0,0,1,0
42,173000,2,1500.0,2,373000,1,0,1,1,1
43,60000,2,2500.0,1,0,0,1,0,0,0
35,83000,2,4500.0,3,0,0,0,0,1,0
61,59000,1,2800.0,2,0,0,0,0,0,0
39,32000,3,2000.0,3,116000,0,0,0,1,0
61,33000,3,100.0,3,0,0,0,0,1,0
